id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
22435,2024-08-25 13:20:08.697029+00,266449,48312,0,0,-1,0,0.05
22436,2024-08-25 13:20:09.711917+00,267449,48312,0,0,-1,0,0.03
22437,2024-08-25 13:20:10.70084+00,268449,48312,0,0,-1,0,0.05
22438,2024-08-25 13:20:11.696729+00,269449,48312,0,0,-1,0,0.05
22439,2024-08-25 13:20:12.691802+00,270449,48312,0,0,-1,0,0.05
22440,2024-08-25 13:20:13.704729+00,271449,48312,0,0,-1,0,0.03
22441,2024-08-25 13:20:14.688676+00,272449,48312,0,0,-1,0,0.05
22442,2024-08-25 13:20:15.704001+00,273449,48312,0,0,-1,0,0.03
22443,2024-08-25 13:20:16.704198+00,274449,48312,0,0,-1,0,0.03
22444,2024-08-25 13:20:17.731029+00,275449,48312,0,0,-1,0,0.03
22445,2024-08-25 13:20:18.729824+00,276449,48312,0,0,-1,0,0.05
