id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
23190,2024-08-25 16:28:14.125708+00,279973,43776,0,0,0,0,0.05
23191,2024-08-25 16:28:14.814371+00,280973,43624,0,0,0,0,0.03
23192,2024-08-25 16:28:15.748257+00,281973,41392,0,0,0,0,0.02
23193,2024-08-25 16:28:16.749445+00,282973,39480,0,0,0,0,0.03
23194,2024-08-25 16:28:17.749747+00,283973,37448,0,0,0,0,0.02
23195,2024-08-25 16:28:18.833966+00,284973,35032,0,0,0,0,0.02
23196,2024-08-25 16:28:19.890144+00,285973,33024,0,0,0,0,0.02
23197,2024-08-25 16:28:20.75401+00,286973,31600,0,0,0,0,0.02
23198,2024-08-25 16:28:22.985679+00,288600,35872,0,0,-1,0,0.02
23199,2024-08-25 16:28:27.271137+00,291794,38424,0,0,0,0,0.05
23200,2024-08-25 16:28:27.855503+00,294046,38928,0,0,-1,0,0.02
23201,2024-08-25 16:28:28.95503+00,295046,38064,0,0,0,0,0.03
23202,2024-08-25 16:28:30.116318+00,296046,39008,0,0,-1,0,0.02
23203,2024-08-25 16:28:30.831374+00,297046,41568,0,0,-1,0,0.02
23204,2024-08-25 16:28:32.032081+00,298046,42384,0,0,-1,0,0.02
23205,2024-08-25 16:28:32.824295+00,299046,43488,0,0,-1,0,0.02
23206,2024-08-25 16:28:33.956479+00,300046,43952,0,0,-1,0,0.02
23207,2024-08-25 16:28:34.822968+00,301046,44880,0,0,-1,0,0.02
23208,2024-08-25 16:28:35.877672+00,302046,45888,0,0,-1,0,0.02
